index,rtype,sname,dname,cname,enroll12,NumTstTakr,AvgScrRead,AvgScrMath,AvgScrWrit,NumGE1500,PctGE1500,year
846,S,Diamond Ranch High,Pomona Unified,Los Angeles,419,287,485,488,463,109,37.98,1516
847,S,Village Academy High School at Indian Hill,Pomona Unified,Los Angeles,77,57,423,421,417,6,10.53,1516
848,S,Fremont Academy of Engineering and Design,Pomona Unified,Los Angeles,73,38,408,413,425,5,13.16,1516
849,S,Palomares Academy of Health Science,Pomona Unified,Los Angeles,45,31,396,407,378,2,6.45,1516
850,D,,San Marino Unified,Los Angeles,332,226,596,648,600,203,89.82,1516
851,S,San Marino High,San Marino Unified,Los Angeles,329,226,596,648,600,203,89.82,1516
852,D,,Santa Monica-Malibu Unified,Los Angeles,1019,509,534,541,532,310,60.9,1516
853,S,Santa Monica High,Santa Monica-Malibu Unified,Los Angeles,762,404,532,541,528,245,60.64,1516
854,S,Malibu High,Santa Monica-Malibu Unified,Los Angeles,176,105,543,541,547,65,61.9,1516
855,D,,South Pasadena Unified,Los Angeles,350,209,584,606,581,158,75.6,1516
856,S,South Pasadena Senior High,South Pasadena Unified,Los Angeles,349,209,584,606,581,158,75.6,1516
857,D,,Temple City Unified,Los Angeles,529,345,555,602,557,261,75.65,1516
858,S,Temple City High,Temple City Unified,Los Angeles,509,345,555,602,557,261,75.65,1516
859,D,,Torrance Unified,Los Angeles,2191,1162,519,557,517,704,60.59,1516
860,S,North High,Torrance Unified,Los Angeles,477,231,479,506,471,94,40.69,1516
861,S,Shery (Kurt T.) High (Continuation),Torrance Unified,Los Angeles,109,1,,,,,,1516
862,S,South High,Torrance Unified,Los Angeles,545,354,542,580,540,250,70.62,1516
863,S,Torrance High,Torrance Unified,Los Angeles,494,272,493,522,488,130,47.79,1516
864,S,West High,Torrance Unified,Los Angeles,525,304,546,600,553,230,75.66,1516
865,D,,West Covina Unified,Los Angeles,1237,421,481,492,468,166,39.43,1516
866,S,California Virtual Academy @ Los Angeles,West Covina Unified,Los Angeles,304,44,541,525,515,28,63.64,1516
867,S,Edgewood High,West Covina Unified,Los Angeles,167,90,478,486,466,32,35.56,1516
868,S,Insight @ Los Angeles,West Covina Unified,Los Angeles,69,30,535,485,507,16,53.33,1516
869,S,West Covina High,West Covina Unified,Los Angeles,575,257,465,490,456,90,35.02,1516
870,D,,Whittier Union High,Los Angeles,3302,1579,458,470,447,471,29.83,1516
871,S,Frontier High (Continuation),Whittier Union High,Los Angeles,263,2,,,,,,1516
872,S,California High,Whittier Union High,Los Angeles,688,362,450,457,435,87,24.03,1516
873,S,La Serna High,Whittier Union High,Los Angeles,720,448,490,499,475,194,43.3,1516
874,S,Pioneer High,Whittier Union High,Los Angeles,341,144,433,466,423,36,25,1516
875,S,Santa Fe High,Whittier Union High,Los Angeles,596,343,448,458,443,90,26.24,1516
876,S,Whittier High,Whittier Union High,Los Angeles,500,279,442,456,433,64,22.94,1516
877,S,Sierra Vista High (Alternative),Whittier Union High,Los Angeles,180,1,,,,,,1516
878,D,,William S. Hart Union High,Los Angeles,5415,2065,526,532,519,1216,58.89,1516
879,S,Golden Valley High,William S. Hart Union High,Los Angeles,502,247,504,507,486,123,49.8,1516
880,S,West Ranch High,William S. Hart Union High,Los Angeles,562,364,542,564,545,250,68.68,1516
881,S,Sequoia School,William S. Hart Union High,Los Angeles,20,0,,,,,,1516
882,S,Mission View Public,William S. Hart Union High,Los Angeles,984,6,,,,,,1516
883,S,Santa Clarita Valley International,William S. Hart Union High,Los Angeles,53,23,496,476,466,10,43.48,1516
884,S,"Albert Einstein Academy for Letters, Arts and Scie",William S. Hart Union High,Los Angeles,66,42,593,588,581,37,88.1,1516
885,S,Canyon High,William S. Hart Union High,Los Angeles,554,279,483,484,479,117,41.94,1516
886,S,Saugus High,William S. Hart Union High,Los Angeles,529,288,528,528,509,156,54.17,1516
887,S,Learning Post High (Alternative),William S. Hart Union High,Los Angeles,56,7,,,,,,1516
888,S,William S. Hart High,William S. Hart Union High,Los Angeles,534,302,531,536,525,188,62.25,1516
889,S,Valencia High,William S. Hart Union High,Los Angeles,729,393,532,541,532,248,63.1,1516
890,S,Opportunities for Learning - Santa Clarita,William S. Hart Union High,Los Angeles,320,30,503,469,473,13,43.33,1516
891,S,Academy of the Canyons,William S. Hart Union High,Los Angeles,101,84,597,597,579,69,82.14,1516
892,D,,Compton Unified,Los Angeles,1184,415,405,394,398,43,10.36,1516
893,S,Centennial High,Compton Unified,Los Angeles,216,92,361,355,363,4,4.35,1516
894,S,Compton High,Compton Unified,Los Angeles,393,169,418,404,412,25,14.79,1516
895,S,Dominguez High,Compton Unified,Los Angeles,439,153,417,405,404,14,9.15,1516
896,S,Thurgood Marshall,Compton Unified,Los Angeles,28,1,,,,,,1516
897,D,,Hacienda la Puente Unified,Los Angeles,1676,720,469,485,463,246,34.17,1516
898,S,Puente Hills High,Hacienda la Puente Unified,Los Angeles,37,0,,,,,,1516
899,S,La Puente High,Hacienda la Puente Unified,Los Angeles,336,104,429,437,418,13,12.5,1516
900,S,Los Altos High,Hacienda la Puente Unified,Los Angeles,492,281,457,458,453,84,29.89,1516
901,S,Glen A. Wilson High,Hacienda la Puente Unified,Los Angeles,438,240,521,554,511,138,57.5,1516
902,S,William Workman High,Hacienda la Puente Unified,Los Angeles,262,95,420,447,417,11,11.58,1516
903,D,,Rowland Unified,Los Angeles,1177,495,483,509,480,203,41.01,1516
904,S,iQ Academy California-Los Angeles,Rowland Unified,Los Angeles,48,5,,,,,,1516
905,S,Santana High (Continuation),Rowland Unified,Los Angeles,159,8,,,,,,1516
906,S,Nogales High,Rowland Unified,Los Angeles,443,211,431,430,422,35,16.59,1516
907,S,John A. Rowland High,Rowland Unified,Los Angeles,523,271,523,572,526,163,60.15,1516
908,D,,Walnut Valley Unified,Los Angeles,1419,1078,558,611,563,814,75.51,1516
909,S,Diamond Bar High,Walnut Valley Unified,Los Angeles,743,598,559,612,565,452,75.59,1516
910,S,Walnut High,Walnut Valley Unified,Los Angeles,657,480,557,608,560,362,75.42,1516
911,D,,San Gabriel Unified,Los Angeles,697,315,511,542,511,167,53.02,1516
912,S,Gabrielino High,San Gabriel Unified,Los Angeles,427,266,524,564,525,158,59.4,1516
913,S,Options for Youth San Gabriel,San Gabriel Unified,Los Angeles,233,49,438,424,435,9,18.37,1516
914,D,,Acton-Agua Dulce Unified,Los Angeles,953,48,533,491,505,28,58.33,1516
915,S,Assurance Learning Academy,Acton-Agua Dulce Unified,Los Angeles,468,6,,,,,,1516
916,S,Inspire Charter School,Acton-Agua Dulce Unified,Los Angeles,47,0,,,,,,1516
917,S,SIATech Academy South,Acton-Agua Dulce Unified,Los Angeles,85,0,,,,,,1516
918,S,iLEAD Hybrid,Acton-Agua Dulce Unified,Los Angeles,72,16,534,498,518,10,62.5,1516
919,S,Community Collaborative Charter,Acton-Agua Dulce Unified,Los Angeles,152,0,,,,,,1516
920,S,Vasquez High,Acton-Agua Dulce Unified,Los Angeles,107,26,560,510,516,18,69.23,1516
921,D,,Manhattan Beach Unified,Los Angeles,600,329,577,585,573,263,79.94,1516
922,S,Mira Costa High,Manhattan Beach Unified,Los Angeles,591,329,577,585,573,263,79.94,1516
923,D,,Redondo Beach Unified,Los Angeles,685,368,539,550,536,255,69.29,1516
924,S,Redondo Union High,Redondo Beach Unified,Los Angeles,643,367,539,551,536,255,69.48,1516
925,S,Redondo Shores High (Continuation),Redondo Beach Unified,Los Angeles,31,1,,,,,,1516
926,D,,SBE - New West Charter,Los Angeles,76,50,566,538,565,35,70,1516
927,S,New West Charter,SBE - New West Charter,Los Angeles,76,50,566,538,565,35,70,1516
928,D,,SBE - The School of Arts and Enterprise,Los Angeles,100,79,434,402,430,12,15.19,1516
929,S,School of Arts and Enterprise,SBE - The School of Arts and Enterprise,Los Angeles,100,79,434,402,430,12,15.19,1516
930,D,,Alhambra Unified,Los Angeles,1924,1092,496,556,491,591,54.12,1516
931,S,Century High,Alhambra Unified,Los Angeles,118,1,,,,,,1516
932,S,Alhambra High,Alhambra Unified,Los Angeles,664,402,477,527,469,180,44.78,1516
933,S,Mark Keppel High,Alhambra Unified,Los Angeles,542,346,523,595,523,226,65.32,1516
934,S,San Gabriel High,Alhambra Unified,Los Angeles,551,342,490,552,484,184,53.8,1516
935,S,Independence High (Alternative),Alhambra Unified,Los Angeles,39,1,,,,,,1516
936,D,,SBE - Lifeline Education Charter,Los Angeles,53,24,325,335,325,0,0,1516
937,S,Lifeline Education Charter,SBE - Lifeline Education Charter,Los Angeles,53,24,325,335,325,0,0,1516
938,D,,Wiseburn Unified,Los Angeles,266,189,476,457,475,72,38.1,1516
939,S,Da Vinci Science,Wiseburn Unified,Los Angeles,122,94,491,494,492,48,51.06,1516
940,S,Da Vinci Design,Wiseburn Unified,Los Angeles,144,95,462,420,458,24,25.26,1516
941,D,,SBE - Academia Avance Charter,Los Angeles,60,62,395,393,399,9,14.52,1516
942,S,Academia Avance Charter,SBE - Academia Avance Charter,Los Angeles,60,62,395,393,399,9,14.52,1516
943,C,,,Madera,2348,710,451,450,436,176,24.79,1516
944,D,,Madera County Office of Education,Madera,347,0,,,,,,1516
945,S,Madera County Independent Academy,Madera County Office of Education,Madera,184,0,,,,,,1516
946,S,Pioneer Technical Center,Madera County Office of Education,Madera,73,0,,,,,,1516
947,D,,Chowchilla Union High,Madera,256,82,455,443,436,18,21.95,1516
948,S,Chowchilla Union High,Chowchilla Union High,Madera,246,82,455,443,436,18,21.95,1516
949,D,,Madera Unified,Madera,1209,425,427,430,416,68,16,1516
950,S,Madera South High,Madera Unified,Madera,557,252,414,414,403,23,9.13,1516
951,S,Sherman Thomas Charter High,Madera Unified,Madera,11,1,,,,,,1516
952,S,Furman (Duane E.) High (Independent Study Program),Madera Unified,Madera,64,0,,,,,,1516
953,S,Madera High,Madera Unified,Madera,471,172,445,452,435,45,26.16,1516
954,D,,Golden Valley Unified,Madera,155,73,507,498,481,33,45.21,1516
955,S,Liberty High,Golden Valley Unified,Madera,135,73,507,498,481,33,45.21,1516
956,D,,Chawanakee Unified,Madera,157,70,488,466,464,26,37.14,1516
957,S,Minarets High,Chawanakee Unified,Madera,55,27,479,450,462,8,29.63,1516
958,S,Minarets Charter High,Chawanakee Unified,Madera,82,43,494,476,465,18,41.86,1516
959,S,Chawanakee Academy Charter,Chawanakee Unified,Madera,15,0,,,,,,1516
960,D,,Yosemite Unified,Madera,224,60,507,522,497,31,51.67,1516
961,S,Yosemite High,Yosemite Unified,Madera,148,53,509,520,496,27,50.94,1516
962,S,Evergreen High,Yosemite Unified,Madera,28,0,,,,,,1516
963,S,Glacier High School Charter,Yosemite Unified,Madera,33,7,,,,,,1516
964,C,,,Marin,2247,1167,544,544,539,794,68.04,1516
965,D,,Marin County Office of Education,Marin,32,0,,,,,,1516
966,D,,Novato Unified,Marin,591,331,532,532,521,207,62.54,1516
967,S,Nova Education Center,Novato Unified,Marin,22,5,,,,,,1516
968,S,Marin Oaks High,Novato Unified,Marin,25,1,,,,,,1516
969,S,Novato High,Novato Unified,Marin,276,183,553,547,534,129,70.49,1516
970,S,San Marin High,Novato Unified,Marin,258,142,509,517,508,76,53.52,1516
971,D,,San Rafael City High,Marin,583,309,506,509,513,165,53.4,1516
972,S,San Rafael High,San Rafael City High,Marin,292,155,489,497,496,73,47.1,1516
973,S,Terra Linda High,San Rafael City High,Marin,254,154,524,520,529,92,59.74,1516
974,D,,Tamalpais Union High,Marin,1004,509,576,576,569,415,81.53,1516
975,S,Tamiscal High (Alternative),Tamalpais Union High,Marin,50,19,596,559,584,18,94.74,1516
976,S,Sir Francis Drake High,Tamalpais Union High,Marin,229,114,572,560,559,92,80.7,1516
977,S,Redwood High,Tamalpais Union High,Marin,405,208,575,591,572,173,83.17,1516
978,S,Tamalpais High,Tamalpais Union High,Marin,283,165,579,572,572,132,80,1516
979,S,San Andreas High (Continuation),Tamalpais Union High,Marin,35,3,,,,,,1516
980,D,,Shoreline Unified,Marin,37,18,488,489,473,7,38.89,1516
981,S,Tomales High,Shoreline Unified,Marin,37,18,488,489,473,7,38.89,1516
982,C,,,Mariposa,165,50,493,524,466,22,44,1516
983,D,,Mariposa County Unified,Mariposa,163,50,493,524,466,22,44,1516
984,S,Mariposa County High,Mariposa County Unified,Mariposa,146,50,493,524,466,22,44,1516
985,C,,,Mendocino,1038,320,508,505,491,163,50.94,1516
986,D,,Mendocino County Office of Education,Mendocino,16,0,,,,,,1516
987,D,,Anderson Valley Unified,Mendocino,42,27,483,511,497,14,51.85,1516
988,S,Anderson Valley Junior-Senior High,Anderson Valley Unified,Mendocino,39,27,483,511,497,14,51.85,1516
989,D,,Arena Union Elementary,Mendocino,2,2,,,,,,1516
990,S,Pacific Community Charter,Arena Union Elementary,Mendocino,2,2,,,,,,1516
991,D,,Fort Bragg Unified,Mendocino,144,47,515,491,500,22,46.81,1516
992,S,Fort Bragg High,Fort Bragg Unified,Mendocino,127,47,515,491,500,22,46.81,1516
993,D,,Mendocino Unified,Mendocino,55,36,574,544,544,28,77.78,1516
994,S,Mendocino High,Mendocino Unified,Mendocino,52,36,574,544,544,28,77.78,1516
995,D,,Point Arena Joint Union High,Mendocino,33,13,,,,,,1516
996,S,Point Arena High,Point Arena Joint Union High,Mendocino,32,13,,,,,,1516
997,D,,Round Valley Unified,Mendocino,32,2,,,,,,1516
998,S,Round Valley High,Round Valley Unified,Mendocino,27,2,,,,,,1516
999,D,,Ukiah Unified,Mendocino,514,141,506,515,489,73,51.77,1516
1000,S,Ukiah Independent Study Academy,Ukiah Unified,Mendocino,32,2,,,,,,1516
1001,S,Redwood Academy of Ukiah,Ukiah Unified,Mendocino,24,16,539,497,499,10,62.5,1516
1002,S,Ukiah High,Ukiah Unified,Mendocino,345,123,502,518,488,62,50.41,1516
1003,D,,Willits Unified,Mendocino,146,28,490,489,489,12,42.86,1516
1004,S,New Horizons,Willits Unified,Mendocino,15,0,,,,,,1516
1005,S,Willits Charter,Willits Unified,Mendocino,9,3,,,,,,1516
1006,S,Willits High,Willits Unified,Mendocino,97,25,478,487,486,10,40,1516
1007,D,,Potter Valley Community Unified,Mendocino,22,12,,,,,,1516
1008,S,Potter Valley High,Potter Valley Community Unified,Mendocino,22,12,,,,,,1516
1009,D,,Laytonville Unified,Mendocino,29,10,,,,,,1516
1010,S,Laytonville High,Laytonville Unified,Mendocino,28,10,,,,,,1516
1011,D,,Leggett Valley Unified,Mendocino,3,2,,,,,,1516
1012,S,Whale Gulch High,Leggett Valley Unified,Mendocino,2,2,,,,,,1516
1013,C,,,Merced,4320,1490,446,449,435,349,23.42,1516
1014,D,,Merced County Office of Education,Merced,333,0,,,,,,1516
1015,S,Merced Scholars Charter,Merced County Office of Education,Merced,29,0,,,,,,1516
1016,D,,Hilmar Unified,Merced,157,61,467,460,454,16,26.23,1516
1017,S,Hilmar High,Hilmar Unified,Merced,141,61,467,460,454,16,26.23,1516
1018,D,,Le Grand Union High,Merced,127,51,418,408,403,6,11.76,1516
1019,S,Le Grand High,Le Grand Union High,Merced,102,51,418,408,403,6,11.76,1516
1020,D,,Los Banos Unified,Merced,742,254,446,446,435,56,22.05,1516
1021,S,Crossroads Alternative Education Center,Los Banos Unified,Merced,37,0,,,,,,1516
1022,S,Pacheco High,Los Banos Unified,Merced,315,133,439,434,424,26,19.55,1516
1023,S,Los Banos High,Los Banos Unified,Merced,309,121,454,458,448,30,24.79,1516
1024,D,,Merced Union High,Merced,2460,903,449,457,440,236,26.14,1516
1025,S,El Capitan High,Merced Union High,Merced,292,127,453,449,443,26,20.47,1516
1026,S,Independence High (Alternative),Merced Union High,Merced,22,0,,,,,,1516
1027,S,Golden Valley High,Merced Union High,Merced,398,156,445,459,441,47,30.13,1516
1028,S,Buhach Colony High,Merced Union High,Merced,411,186,458,464,448,49,26.34,1516
1029,S,Atwater High,Merced Union High,Merced,472,160,423,428,419,25,15.63,1516
1030,S,Livingston High,Merced Union High,Merced,256,117,430,445,431,26,22.22,1516
1031,S,Merced High,Merced Union High,Merced,399,157,481,494,456,63,40.13,1516
1032,D,,Gustine Unified,Merced,141,61,437,445,437,11,18.03,1516
1033,S,Gustine High,Gustine Unified,Merced,129,61,437,445,437,11,18.03,1516
1034,D,,Dos Palos Oro Loma Joint Unified,Merced,163,64,418,400,395,9,14.06,1516
1035,S,Dos Palos High,Dos Palos Oro Loma Joint Unified,Merced,147,64,418,400,395,9,14.06,1516
1036,D,,Delhi Unified,Merced,197,96,434,423,419,15,15.63,1516
1037,S,Delhi High,Delhi Unified,Merced,174,96,434,423,419,15,15.63,1516
1038,C,,,Modoc,105,39,453,471,459,10,25.64,1516
1039,D,,Surprise Valley Joint Unified,Modoc,15,4,,,,,,1516
1040,S,Surprise Valley High,Surprise Valley Joint Unified,Modoc,15,4,,,,,,1516
1041,D,,Modoc Joint Unified,Modoc,49,16,472,486,457,5,31.25,1516
1042,S,Modoc High,Modoc Joint Unified,Modoc,46,16,472,486,457,5,31.25,1516
1043,D,,Tulelake Basin Joint Unified,Modoc,36,19,435,461,470,5,26.32,1516
1044,S,Tulelake High,Tulelake Basin Joint Unified,Modoc,35,19,435,461,470,5,26.32,1516
1045,C,,,Mono,593,49,493,499,475,23,46.94,1516
1046,D,,Mono County Office of Education,Mono,487,0,,,,,,1516
1047,S,Urban Corps of San Diego County Charter,Mono County Office of Education,Mono,298,0,,,,,,1516
1048,S,California Heritage Youthbuild Academy,Mono County Office of Education,Mono,52,0,,,,,,1516
1049,S,Orange County Conservation Corps Charter,Mono County Office of Education,Mono,124,0,,,,,,1516
1050,D,,Eastern Sierra Unified,Mono,25,15,437,447,428,3,20,1516
1051,S,Coleville High,Eastern Sierra Unified,Mono,15,5,,,,,,1516
1052,S,Lee Vining High,Eastern Sierra Unified,Mono,10,10,,,,,,1516
1053,D,,Mammoth Unified,Mono,81,34,518,521,496,20,58.82,1516
1054,S,Mammoth High,Mammoth Unified,Mono,72,34,518,521,496,20,58.82,1516
1055,C,,,Monterey,5279,1686,459,457,448,497,29.48,1516
1056,D,,Monterey County Office of Education,Monterey,263,18,487,444,449,7,38.89,1516
1057,S,Millennium Charter High,Monterey County Office of Education,Monterey,35,15,490,450,452,6,40,1516
1058,S,Monterey County Home Charter,Monterey County Office of Education,Monterey,84,3,,,,,,1516
1059,D,,Carmel Unified,Monterey,204,55,565,548,556,39,70.91,1516
1060,S,Carmel High,Carmel Unified,Monterey,201,55,565,548,556,39,70.91,1516
1061,D,,South Monterey County Joint Union High,Monterey,512,95,440,421,426,18,18.95,1516
1062,S,Greenfield High,South Monterey County Joint Union High,Monterey,229,35,431,406,430,5,14.29,1516
1063,S,King City High,South Monterey County Joint Union High,Monterey,222,60,446,430,423,13,21.67,1516
1064,D,,Monterey Peninsula Unified,Monterey,753,332,451,460,436,87,26.2,1516
1065,S,Marina High,Monterey Peninsula Unified,Monterey,125,65,425,457,404,13,20,1516
1066,S,Learning for Life Charter,Monterey Peninsula Unified,Monterey,36,0,,,,,,1516
1067,S,Monterey High,Monterey Peninsula Unified,Monterey,307,174,477,473,462,62,35.63,1516
1068,S,Seaside High,Monterey Peninsula Unified,Monterey,241,93,421,437,411,12,12.9,1516
1069,D,,Pacific Grove Unified,Monterey,150,102,558,543,533,68,66.67,1516
1070,S,Pacific Grove High,Pacific Grove Unified,Monterey,142,102,558,543,533,68,66.67,1516
1071,D,,Salinas Union High,Monterey,2510,751,456,458,447,223,29.69,1516
1072,S,El Puente,Salinas Union High,Monterey,258,0,,,,,,1516
1073,S,Alisal High,Salinas Union High,Monterey,538,206,420,431,416,34,16.5,1516
1074,S,Everett Alvarez High,Salinas Union High,Monterey,560,192,461,448,453,52,27.08,1516
1075,S,North Salinas High,Salinas Union High,Monterey,422,117,439,436,434,27,23.08,1516
